Train Epoch: 3 [37120/50000 (74%)]	Loss: 1.036943	Accuracy: 0.656250
Train Epoch: 3 [38400/50000 (77%)]	Loss: 1.114614	Accuracy: 0.609375
Train Epoch: 3 [39680/50000 (79%)]	Loss: 0.949693	Accuracy: 0.632812
Train Epoch: 3 [40960/50000 (82%)]	Loss: 0.998064	Accuracy: 0.656250
Train Epoch: 3 [42240/50000 (84%)]	Loss: 1.169333	Accuracy: 0.570312
Train Epoch: 3 [43520/50000 (87%)]	Loss: 0.995740	Accuracy: 0.640625
Train Epoch: 3 [44800/50000 (90%)]	Loss: 1.018474	Accuracy: 0.664062
Train Epoch: 3 [46080/50000 (92%)]	Loss: 1.025545	Accuracy: 0.648438
Train Epoch: 3 [47360/50000 (95%)]	Loss: 1.126546	Accuracy: 0.570312
Train Epoch: 3 [48640/50000 (97%)]	Loss: 0.975102	Accuracy: 0.656250
Train Epoch: 3 [49920/50000 (100%)]	Loss: 1.288902	Accuracy: 0.546875
Testing Epoch: 3 [1280/10000 (13%)]	Loss: 1.115365	Accuracy: 0.671875
Testing Epoch: 3 [2560/10000 (26%)]	Loss: 1.295063	Accuracy: 0.554688
Testing Epoch: 3 [3840/10000 (38%)]	Loss: 1.109530	Accuracy: 0.679688
Testing Epoch: 3 [5120/10000 (51%)]	Loss: 0.993904	Accuracy: 0.656250
Testing Epoch: 3 [6400/10000 (64%)]	Loss: 0.972366	Accuracy: 0.640625
Testing Epoch: 3 [7680/10000 (77%)]	Loss: 1.042111	Accuracy: 0.656250
Testing Epoch: 3 [8960/10000 (90%)]	Loss: 1.201288	Accuracy: 0.593750
Test Epoch: 3, Average loss: 1.087697, Accuracy: 0.615200
Model saved to ./checkpoint/ResNet50/models/iter_150000.pth
Train Epoch: 4 [1280/50000 (3%)]	Loss: 1.051078	Accuracy: 0.617188
Train Epoch: 4 [2560/50000 (5%)]	Loss: 0.998892	Accuracy: 0.632812
Train Epoch: 4 [3840/50000 (8%)]	Loss: 0.917895	Accuracy: 0.656250
Train Epoch: 4 [5120/50000 (10%)]	Loss: 0.964158	Accuracy: 0.664062
Train Epoch: 4 [6400/50000 (13%)]	Loss: 0.946194	Accuracy: 0.671875
Train Epoch: 4 [7680/50000 (15%)]	Loss: 1.124329	Accuracy: 0.578125
Train Epoch: 4 [8960/50000 (18%)]	Loss: 1.153463	Accuracy: 0.546875
